airline_sentiment,text
2,@SouthwestAir employees spreading a bit of #MardiGras cheer at 7:30 this morning in Atlanta  #NFTYConvention http://t.co/ttbtY89Ilo
0,@SouthwestAir Having some trouble checking in. Can you please add me so I can DM you
2,"@SouthwestAir I understand. Wonderful ""Miriam"" in customer service who was able to reroute me... Got any rental car discounts?"
1,"@SouthwestAir been with my GF for 2.5yrs, she's from SF &amp; I live in Tulsa. SWA always takes me there to see my love! #SouthwestLuvSweeps"
2,@SouthwestAir @TomVH just get the RR credit card and get the points of family that way
0,@SouthwestAir flight #211pilot spilled his tea on the radio! Yay for delays! Almost an hour now!
1,@SouthwestAir Thank you so much for stepping up your game and making my day after night of elevator music. Much appreciated.
0,"@SouthwestAir used to love you, but you keep rescheduling my flights.  #southworst"
1,@SouthwestAir - just talking to customer service @united makes me appreciate you even more!  They could learn so much from you!
2,@SouthwestAir needs to offer a college student discount so i can fly home 😭😭
0,@SouthwestAir you Cancelled Flightled my flight to BNA. I have flight from BNA 2 MDW tomorrow AM. You stranded me in DEN. I've been on hold all day
0,"@SouthwestAir missing out on over 6,000 points in one account. They're now spread over four assuming I create accounts for them"
0,@SouthwestAir good thing we noticed because she had re-routed 7 total passengers on an impossible triple connection as well
0,@SouthwestAir your gate agent re-routed an impossible itinerary and we had to find a new airline to get us home. Super bummed about this
1,"@SouthwestAir thanks, got put on the am flight tomorrow.  Don't have much faith it'll get off the ground tomorrow though."
0,@SouthwestAir super disappointed today. First time we've had to stress and now book a flight on another airline while at the airport
0,@SouthwestAir they put me on the next flight available.. tomorrow morning :( Any idea if BNA will be open in the morning for my flight?
0,@SouthwestAir Hey SWAir- a very tortured boarding on flight 1971 due to one gate agent having to board assisted folks one at a time.
0,@SouthwestAir in my 30 years of flying I have never been so pissed off.  To many incidents for just one flight.
0,@SouthwestAir Heard apology ~45 times in the &gt
0,"@SouthwestAir not terribly inspired to call ""customer service"" in the future now."
0,@SouthwestAir can someone help me set up a callback today?
0,@SouthwestAir please send me a number to call to talk to a person and not be put on hold
1,@SouthwestAir yes. Thank you. Oct 25-oct 31
0,@SouthwestAir @BernhardtJH I did eventually get through but that flight Cancelled Flightled.  Decided to drive but gave up holding to process refund
2,@SouthwestAir Already rebooked for tomorrow. Fingers crossed!
0,"@SouthwestAir worst customer service, Terrible attitudes. I don't care how big a storm.  Your employees need an attitude adjustment"
0,@SouthwestAir yeah bruh its bool y'all niggaz just need to hire some more workers or something cause next time imma be forced ta disrespect.
1,@SouthwestAir always when I fly SW. #loyalRRmember
0,@SouthwestAir I need to request a refund on my flight that was Cancelled Flightled this morning due to the weather.
2,"@SouthwestAir Hi! Thanks! Do you have an exact link to that specific page on your site you can share - or is it under ""Flight Status"":? Thx!"
2,@SouthwestAir @NotPghTimothy no exceptions for national awards?
1,@SouthwestAir Karen with customer service was very helpful. Thank you for providing one bright spot in a frustrating situation.
0,@SouthwestAir Twitter says I can't DM someone unless they follow me.  Can @SouthwestAir follows my twitter? thanks you.
2,@SouthwestAir myself and 2 others
2,@SouthwestAir sure. Fhk2te. Am scheduled to leave this weekend but need to push to October
2,"@SouthwestAir I noticed the rates increased a few days ago, or the promotion ended. Any idea when another promotion will be coming?? Thanks!"
0,@SouthwestAir no flights out of #nashville today? Are you kidding me?!?! Why are other airlines flying and you're not?! So frustrated!!
1,.@SouthwestAir you've got a mess here at DTW but your staff is doing great.
0,@SouthwestAir I've been on hold for an hour &amp
0,@SouthwestAir Trying to get through by phone to confirm that funds from a Cancelled Flightled reservation can still be used in the future. Can u help?
0,@SouthwestAir kudos to the #RSW CS crew for re-routing PAX to alleviate Over sale due to down graded EQP 800 now 500
2,@SouthwestAir do you think the flights out of Nashville will be Cancelled Flighted tomorrow?
0,"@SouthwestAir too bad I'm getting this memo: ""Your reservation contains modifications that prevent you from changing it online."" #FUSTURATED"
0,@SouthwestAir tried online and told I must call b/c of modifications to my reservation. Been on hold for almost 2 hours.
2,@SouthwestAir trying to get through to cust relations. Is there another # to use?
0,@SouthwestAir tried to rebook online but it says that I have to pay $200 for difference in price. Please help
0,@SouthwestAir on hold for 2 hours and then you hung up 3 Cancelled Flightled flights. Running out of daycare for our kids who are trapped at home.
0,@SouthwestAir allows other passengers 2 harass u after their gate agents mistakeFURIOUS they are doing NOTHING about it &amp
0,@SouthwestAir won't answer their phones #HorribleService #NeverAgain #frustrated #AnswerThePhone
1,@SouthwestAir nice work on the update!
0,@SouthwestAir you guys there? Are we on hour 2 of our phone hold at 3am bc of volume or short staffing?
2,"@JetBlue update on Flight 462 would be appreciated when you have time, thanks"
0,@JetBlue 2 aisles of empty #evermoreroom seats and we can't move bc we didn't pay?! #nonsense #Waste #JetBlue #jetbluebos #cheap
2,"@JetBlue Submitted, hoping for quick decision, tied to another donation we just received:
Proposal- 27th Annual Gala
Org- Boundless Readers"
1,@JetBlue thank you for the information.
2,@JetBlue did you know that suicide is the second leading cause of death among teens 10-24
2,@JetBlue Ok and in Dominican Republic what numbers?
0,@JetBlue ive tried on my phone and laptop :(
2,@JetBlue sale please soon?? I need a tan
0,@JetBlue just wondering if the website is having issues today. Trying to book a flight with my visa I always use and its rejecting it.
0,"@JetBlue upset with the lack of communication we've received for our ""on time"" flight 1170 out of MCO"
2,@JetBlue Not for the dates or destination I'm headed 😔
0,@JetBlue Are there really no flights from the Bay Area to Chicago anymore? Lame. So lame.
1,"@JetBlue what are the chances of actually flying out of Charleston today?? Cold, rainy weather in the south of all places..."
1,@JetBlue I did see that! Working on picking up a trip or two as we type.
0,@JetBlue it's poop and barely works
0,"@jetblue having trouble signing in to TrueBlue today, despite right credentials. getting ""We are not able to sign you in"" msg."
2,@JetBlue flight 462 to Boston delayed due to weather in Tampa?
2,@JetBlue Come on and provide service from Destin- Fort Walton Beach Airport
2,@JetBlue yer deals never seem to include NYC--&gt
1,@JetBlue here you go... Your napkins pretty much say it all! http://t.co/OxY1Jnpjm3
1,"@eatgregeat WOW~Thx for thinking of us, Greg! Heard #SOBEWFF was amazing! We've heard the same about @JetBlue (ps thx for the info) #TeamNKH"
1,"@JetBlue Annnndddd, I just booked my flight. That was easy."
1,@JetBlue glad you like it. Feel free to steal it.
0,"@JetBlue can't link my flight from last week to my TruBlue account and 1800 num isn't answering..don't make me fly @Delta again, dont do it!"
0,"@JetBlue if you can get us on a flight to Vieques all will be good. Right now, not looking promising."
0,@JetBlue I just DM'd you!
1,"“@JetBlue: @jannasaurusrex Thanks for the kind words, Janna! #WeAppreciateYou #TrueBlue” and now I'M feeling like a boss #jetbluefame"
0,@JetBlue why was Flight 1856 delayed to Buffalo ?  It’s a direct flight and the plane is at the gate.
0,@JetBlue why do this to me sending N598JB to UVF today and its a weekday why not a weekend :'(
0,"@JetBlue, I've experienced better service making connecting flight from @united and @AmericanAir #badcustomerservice #jfk #pr"
0,@JetBlue service getting worse and worse. Plane can't fly waiting on a 2nd aircraft. So much for planning.
1,@JetBlue haha. TY. Do you know what time that lane opens at Logan?
0,@JetBlue no seat assignment 5 mins before a flight...line 20 people deep. Guess I'm sitting with the baggage? @MarinaDomine
1,@JetBlue thanks so much!
2,@JetBlue Hey guys do you have a tail number assigned yet to flight 1373 for tomorrow?
2,At the airport ready to get this @JetBlue red eye going.... Soooooo sleepy.  #NoPlaceLikeHome #eventhoughits2degreesathome
0,@JetBlue we have. Twice. They said they can't dim those lights. But they did on our first flight.
2,“@JetBlue: @maatkare67 We hope you're still our bae! @TatianaKing @thewayoftheid”haa man
0,@JetBlue - Hopefully that will help someone in the future. Would there have been a different procedure if I had discovered the theft sooner?
0,@JetBlue DONT LOSE MY LUGGAGE!!!
2,@JetBlue I can't find a good photo of it... You got one? #goodnight
2,@JetBlue or she 
0,"@JetBlue what maintenance?  The flight landed from Jamaica, has to go through security then get to term 3 then cleaned then board"
2,@JetBlue if i ask ask the pilot will he tell me the name of our aiecraft
2,@JetBlue Do you have any flights with lie flat seating from STL to PDX on or around the date of March 5?
2,@JetBlue formally requests @LBAirport and @LongBeachCity to establish customs facilities for international flights http://t.co/jByVMsOd29
0,".@JetBlue Navigating through 2 rebooks due to flu &amp; ice to visit my Mother.  Your CS reps have been so very helpful, patient and friendly."
0,"@JetBlue not ok to Cancelled Flight flight 1274 tmrw for ""weather"" &amp; to rebook 4 flight the next day when there is flight tmrw night. no compensation?"
0,@JetBlue I guess you weren't able to do anything to improve the time.. and now it looks even Late Flightr.. going to be a #zombie tomorrow
0,"@JetBlue Am I the only one who had to look that up? I must be getting old...
 #damn"
1,"@JetBlue Btw, thanks for responding quickly!!"
2,"Listen, im not gonna deny this but... RT @JetBlue: Our fleet's on fleek. http://t.co/eNXV64RkbU"
2,"“@JetBlue: Our fleet's on fleek. http://t.co/g97HAbyeP5”

SMH"
2,Alright... Someone has to stop this! RT @JetBlue: Our fleet's on fleek. http://t.co/lchVJoliDg
1,Stop. Please. RT @JetBlue: Our fleet's on fleek. http://t.co/EUl6sDURbU
2,@JetBlue Our non-profit ARC would love tickets as we rely on airlines for extractions in saving abducted children and returning them Home!
2,@JetBlue? | RT @WMCActionNews5: New airline expected to make its way to MEM http://t.co/P6eef1zWzc
1,"@JetBlue Well, thankfully they've got a nice food court here...When will an update be posted?"
2,smh RT @JetBlue: Our fleet's on fleek. http://t.co/IRiXaIfJJX
2,@JetBlue @BucketObolts Same
2,“@JetBlue: Our fleet's on fleek. http://t.co/TnKIXXrxHB” 😂😂
2,@JetBlue @weepysweetmonty i heard youre planning on letting people fly in the overhead compartments. why would you do that?
1,"@JetBlue Worked now, ty"
0,@JetBlue once again my flight is delayed. I hope I dont miss my  connecting. Please don't fuck me... I have a girlfriend -_-
2,“@JetBlue: Our fleet's on fleek. http://t.co/5KshTUe6Q0” 😂
1,So relieved I'm flying @JetBlue after listening to everyone at the neighboring gate bitch about Spirit. My airline's better than yours.
1,“@JetBlue: Our fleet's on fleek. http://t.co/g12sn5qsqZ”- no... Yall better than this
1,"@JetBlue We had 2 great flights into and out of the Bahamas, even during the bad weather in the northeast, thanks for the great service!!!"
2,"OMGee!!! @JetBlue #OnFleek Why @JetBlue Why?!? 😭😁😆😵 How many people even know what that means, lol?"
2,@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/fW3cy8HGdJ
2,“@JetBlue: Our fleet's on fleek. http://t.co/aJM3BhJVaa” #foh
2,"@JetBlue hi guys, do you have a general enquires email address please? Thanks David."
1,@JetBlue Thanks so much for talking to me! The article about #Twitter chats came out great! http://t.co/rKorHvR9z1 #contentmarketing
2,@JetBlue hi I flew with your airline once in Australia and saw zero kangaroos. Had this been rectified
2,No they didn't -.- “@JetBlue: Our fleet's on fleek. http://t.co/58B7swRpmq”
2,“@JetBlue: Our fleet's on fleek. http://t.co/HovuAIsG16” WTF 😂😂😂😂
2,"Lol, k. “@JetBlue: Our fleet's on fleek. http://t.co/IUX94Rgc83”"
2,“@JetBlue: Our fleet's on fleek. http://t.co/pr3OeBC2N2” lol wut?
2,............. RT @JetBlue: Our fleet's on fleek. http://t.co/X7iLzqdwe2
2,@JetBlue Indeed. It was not 😉.
1,@JetBlue you guys operate a world class company and for that I thank you
2,“@JetBlue: Our fleet's on fleek. http://t.co/we7Pf5Ll1Y” lol!!!!!
1,"@JetBlue loved the service from the staff at Newark today. 

Good service goes along way.

I appreciate your preciation  

Nj ✈️Tampa 

🔵🔵🔵"
2,You don't have to do this “@JetBlue: Our fleet's on fleek. http://t.co/iZfofgjzUi”
2,“@JetBlue: Our fleet's on fleek. http://t.co/cRFrwpc1Sx”😂😂😂
2,😂😂 RT @JetBlue: Our fleet's on fleek. http://t.co/rinzYSK6kI
1,@JetBlue lolol @s_myc88
1,@JetBlue shows us their sense of humor with these tongue-in-cheek flight etiquette videos: http://t.co/GGuAA1JvDF
0,@JetBlue *fights air*
2,“@JetBlue: Our fleet's on fleek. http://t.co/dxn58rxDkS”@jameskraw see.
0,"C'mon, this is worse than JetBae. RT @JetBlue Our fleet's on fleek. https://t.co/yZXfe7au22"
0,STOP THIS “@JetBlue: Our fleet's on fleek. http://t.co/Ac6zwmuOOn”
2,“@JetBlue: Our fleet's on fleek. http://t.co/uKM4e99Dz0” lmaoooo 😂😂😂😂
2,.@JetBlue Delete this tweet.
2,“@JetBlue: Our fleet's on fleek. http://t.co/y5qE9HcQzT” why.
2,@JetBlue .. { it's all a320's right?}
2,@JetBlue tell the truth - this is a pic of your social media community managers isn't it? http://t.co/e2AXlqzWvh
0,@JetBlue @martysg Spoke to Corp. Customer Support already.  Shame.  Probably a reasonable and cheaper resolution to be had.  Regards
0,We didn't need this. RT @JetBlue: Our fleet's on fleek. http://t.co/cpZB285o71
2,You know what ... RT “@JetBlue: Our fleet's on fleek. http://t.co/WJYAs2D94n”
2,@JetBlue with 3 kids and 11 days 340 + doesn't work and it's months in advance
2,X__x RT @JetBlue: Our fleet's on fleek. http://t.co/xxppZo88j1
2,“@JetBlue: Our fleet's on fleek. http://t.co/CXTTxV2lMP” 😒
2,STAHP!! 😂😂😭😭😭😭 RT @JetBlue Our fleet's on fleek. http://t.co/BM2unRaOnI
2,RT @JetBlue: Our fleet's on fleek. http://t.co/826Pkiq5HI
0,“@JetBlue: Our fleet's on fleek. http://t.co/8o3SCR5EFW” smh yall expect me to trust a childish airline with my life? #Nah
0,“@JetBlue: Our fleet's on fleek. http://t.co/tLGoihqkvS” 😐 make it stop.
2,LMAO Y'ALL “@JetBlue: Our fleet's on fleek. http://t.co/LQjT2jvOYS”
1,@JetBlue sounds good!!!💙💙💙💙
0,STOP. USING.THIS.WORD. IF. YOU'RE. A. COMPANY. RT @JetBlue: Our fleet's on fleek. http://t.co/Fd2TNYcTrB
1,“@JetBlue: Our fleet's on fleek. http://t.co/JMnkJ6Bmc2” Jet Blizzue in the hizouse.
0,“@JetBlue: Our fleet's on fleek. http://t.co/yZH4ZRQM0i” really JetBlue? #fleek?!!! 😂😂😂 hell no... Yall petty
1,@JetBlue  hahah 😂👌👌👌 love flying jet blue tho!! http://t.co/7VeE44MACM
2,“@JetBlue: Our fleet's on fleek. http://t.co/mFSsh2UHUe” LMFAO!!!!!!!!!!
2,They didnt just tweet this... Nah. RT “@JetBlue: Our fleet's on fleek. http://t.co/1yLn1Gx4QX”
0,Why? 😒 RT @JetBlue Our fleet's on fleek. http://t.co/I7Ut2ZvHCO
2,“@JetBlue: Our fleet's on fleek. http://t.co/PULp4i0w96” smh
0,nope. RT @JetBlue: Our fleet's on fleek. http://t.co/9SHhTvIOTI
2,💯💯💯 RT @JetBlue: Our fleet's on fleek. http://t.co/SrM13qbRZD
1,LMAO “@JetBlue: Our fleet's on fleek. http://t.co/aIyC9WV5oq”
2,@JetBlue I digg it!
1,“@JetBlue: Our fleet's on fleek. http://t.co/kVXs1lCqLp” @alynewton new fav airline
1,@JetBlue Hopefully now my application for JetBlue donut designer will finally go through the proper channels.
1,@JetBlue Looking cool
2,😩😂😂😂😂 “@JetBlue: Our fleet's on fleek. http://t.co/yco9dikpt9”
0,@JetBlue what else on this plane is duct-taped?? #ohboy #shouldigetoutandpush #airplane #flying… http://t.co/R9ZsVzuRLw
1,@JetBlue thank you. Appreciate that!!
1,@JetBlue The chairs could use some TLC. And more power outlets in the area would be a bonus. Headed to @UniversalORL !
1,@JetBlue Thanks. Used phone instead of computer and it worked!! Thx again!
0,@JetBlue someone should screen what you play on your flights. http://t.co/tNY9uIpha5
0,@JetBlue great job getting flight 28 in 10 minutes early. Too bad we're at 50 minutes and counting waiting for our bags.
2,"@JetBlue absolutely, my girlfriend and I will be Flight Booking Problems our Mexico flights in the next day or two, will send a Tweet when it's done!"
2,"@JetBlue Indeed. I don't know what's going on in Pittsburgh that weekend, but, it's drawing a crowd via JetBlue!"
0,"@JetBlue I believe it's Irina. On the flip-side, super disappointed that EatUp Cafe isn't available on this BOS --&gt; SFO flight today."
0,"@JetBlue All good, I just have 2 remind myself that if this was 1914 I might be on a horse &amp; buggy. So what's a little delay right."
2,@JetBlue HE is a lap infant (4 mons old)
1,@JetBlue Thank you for the quick response! I am trying to request abassinet for my son. it would be great if you can help me with my request
1,@JetBlue Mark T.  in Austin was great handling my bag issue.  #thanks
1,"@JetBlue @jeff_hofmann @DeniseJTaylor @LaurieAMeacham Good one! And indeed, it's JetBlue's finest day in history!"
2,@JetBlue ...and when did your legal department start running your social media channels?
2,@JetBlue sounds fun! How does that work?
2,@JetBlue hello! my husband bought us a trip last night &amp
2,@JetBlue to start 3xweekly @EmbraerSA #E190 flights from #Washington Reagan to #Nantucket between 19JUN-6SEP #avgeek
2,@JetBlue will you Cancelled Flight tonight's 7 pm out of DFW to BOS? #weather
0,@JetBlue Understood but I watched as fam heading to FL was expedited when they had 25m to takeoff. I am speaking at conference in SF
1,@JetBlue Thank you for the free flyfi!! Makes an already great airline even better! #jetblue #Boston #westpalmbeach #flybetter
1,@JetBlue thank you!!
0,@JetBlue  any effort to fix your points system? 11 days and a call to customer service and still no account update. Chasing points is no fun
0,"@JetBlue I tried! Had me running from curb-side to self-check &amp; wasting even more time. Ended up Flight Booking Problems United for $$$, am so upset"
2,.@JetBlue That's what I planned on but Boston traffic due to recent weather was insane! If I had been expedited I would have made it.
1,@JetBlue I wish you all the best of luck :-) I'm enjoying the luxurious free!! amount of leg space rn. Thanks
0,"@JetBlue lol at your ""estimated departure time."" Plane hasn't even started boarding yet. You can't even get your delays right."
0,@JetBlue yeah I'm aware of that. Hence my original msg to you.
1,@JetBlue 2324 from Orlando to Dca ! And my awesome flight attendant is Robert!
1,"@JetBlue Thanks JB. Actually, As a birder I love them too. They just need to be outside. It shouldn't be too hard to trap and move them."
0,"@JetBlue appreciate the response but already spoke to a MCO and their response was ""There is nothing we can do"" idk if that's what you mean"
0,"@JetBlue Didn't find out my flight for NY, scheduled to leave at 9:30pm, is delayed by more than 1.5hrs until AFTER checking in. Huge fail."
2,"@JetBlue I understand delays.  We are all looking at a tv monitor at ur gate and it says current conditions are snow, hence delay."
0,"@JetBlue - Fix your @#$&amp; jet bridges.  40 minute delay, 2nd gate...still waiting!  #jetblues http://t.co/ncB2oNcS9i"
0,@JetBlue 👍. I think I'll come take a nap at the terminal.  
1,@JetBlue THANK YOU! I am your new big fan :)
0,@JetBlue Can you take @Cosmopolitan off your blacklist... trying to work :(
0,"@JetBlue ""Goodwill"" now at $125.00.  $27,000 x ? = Fine   Still want your new CEO to make a public apology to all passengers of flight 136"
2,"@JetBlue okay so anything using contactless EMV should work, just your internal testing and training is currently Apple Pay specific?"
0,@JetBlue I am less concerned about the delay than I am about not being notified until I looked at the board that my flight was delayed
1,@JetBlue Thanks!  I made it 😃
0,"@JetBlue after boarding flight 0510, the captain informs that he could exceed the16 hrs regulation and turned the plane around. Incredible!"
0,"@JetBlue @julesdameron ""Considering?"" #Accessibility is an absolute MUST! #Equality"
0,".@JetBlue ooookay @ABC that's silly of you. guess we're ""watching"" the oscars purely on Twitter reactions tonight. #oscars"
2,@JetBlue We're flight 1472 FFL to LGA. Scheduled departure 8:15p.
0,@JetBlue oh right! Me and hundred people arrived back to the same gate we left minutes ago in SDQ http://t.co/7gB0hgW51t
0,@JetBlue. A bunch of flights are delayed from FFL to Northeast destinations. No announcements at the gate. What's going on?
2,@JetBlue id appreciate that. Would also you mind contacting the pilot of my flight and request that I be allowed to announce over intercom?
2,"@shannonwoodward If you want, we can keep you updated on who's wearing who, &amp; who's with who, &amp; who wins what. We're nice like that. ;)"
0,@JetBlue thanks but still annoying. Especially if I miss my flight. 😉 Can I tweet at the TSA??
0,@JetBlue your gif game is strong.
0,@JetBlue well but for now the only thng we can do is wait for someone to explain us the situation with responsibility http://t.co/ML1JaCpmch
0,@JetBlue I'm going to write a post on @Medium about the experience. Your customer service has tanked. #JetBlue
0,"@JetBlue okay. Names of SJ crew are Alamo, Tatiana. Keep telling me to hold, then leave desk. Ali told me he couldn't help bc going on break"
0,@JetBlue just please get my luggage from #2070 onto carousel 5 / Logan Airport and I'll be able to go home!
1,“@JetBlue: @FinleyBklynCFS So glad to hear. Thanks for sharing the video.” Me and JetBlue are #BFF 🙏
0,@JetBlue thanks for the update. 'Preciate it. Hope it gets here. Been delayed 2 days getting back
0,@JetBlue yes. They are working on it. Hoping bag is on the next flight and will deliver home...
0,"@JetBlue I hope your customer service reps are as reliable/friendly as they usually are, so far you are not living up to your + rep/exper."
2,@JetBlue I think I have it selected already ☺️
1,@JetBlue thanks for answering my questions!
2,@JetBlue that wasn't delayed or cabcelled
0,@Jetblue  I will keep on tweeting until your CEO answers and personally apologizes to my wife and the passengers of flight 136. Just Wrong!!
2,@JetBlue finally! Finally!
0,"@JetBlue sadly, no! I have the app, but it also is experiencing difficulties. The flight information boards are keeping me updated."
0,"@JetBlue, thanks for not guarantee that you can not deli ever my bags to my hotel, when bag missed connection. #sFO #customerservicenot"
0,@JetBlue so the prefference option is not something that you honor? So why having it as one of the services if not applied?
0,"@JetBlue if you can't guarantee parents will sit with their children, don't sell tickets with that promise! #jetblue http://t.co/HDoXiM6NZ2"
0,@JetBlue once you go blue you don't go back
0,@JetBlue why are there so many delays to north east cities?
0,@JetBlue kids fly. Don't hire people who don't care about them. This guy. #jetblue http://t.co/clvlhfgUZw
0,"@JetBlue from San Diego with a 4 hour delay to JFK!Even you have a Amex  JetBlue, even having over 50.000 travel miles, you're still nothing"
0,"@JetBlue you've let me down. 2:15 delay at JFK because of inbound flight from Syracuse, really? #ishouldhavedriven"
0,@JetBlue a 5 year old can't sit alone on a flight. This is absurd. And this guy is a dick. #jetblue http://t.co/2HXsDP0ha4
0,@JetBlue being told by this guy that he will not help us sit next to our 5 and 8 year old on the flight. #jetblue http://t.co/49FLbgzZkd
0,"@JetBlue no, I haven't done that yet. Is that something I can do online? Thx!"
2,@JetBlue woof I'm on the red cArpet http://t.co/iIdrbLNOoX
0,@JetBlue Good perspective. If only this safety concern had been expressed at some point before I arrived at the airport. #communicationiskey
2,"@JetBlue is your partnership with Hawaiian live? Earn Hawaiian miles flying Jetblue ? IF so, how do I add @HawaiianAir to my JB Flight Booking Problems ?"
0,@JetBlue at what point in delays can I take a different flight to my destination?
0,"@JetBlue You just don't get it.  It's not about the money, It's about PEOPLE!!!! How about a public apology from the president of Jet Blue."
0,@JetBlue does not fit in 140
0,"@JetBlue every time I look at the flight status, 30 more minutes is added to the delay. How about some points for trouble??"
2,"As soon as I can, sending my son home with you Saturday. @JetBlue"
0,@JetBlue 118 to Boston still sitting
2,@JetBlue I usually do-but I didn't make the Flight Booking Problems this time-that'll teach me! Yea I have that going for me at least haha
1,@JetBlue you guys rock!
0,@JetBlue no baggage crew update!  Your staff is incompetent with no answers after 2 hours....
0,@JetBlue is blaming @TSA for flight 584 luggage debacle!  #luggagegate
0,"@JetBlue When I got your alert, I immediately started looking to rebook. But we only had 11 minutes from reFlight Booking Problems to catch a flight to SRQ."
1,@JetBlue's flight Flight Booking Problems experience is pretty great!
0,@JetBlue still waiting to board and see if they will give us the exit row.
0,@JetBlue I'm over that honestly just would like to get going on the journey.
2,@JetBlue I have a reservation for tomorrow morning but trying to get back 2 night bc other flight was going to jfk. Can I get on list at CTG
0,@JetBlue I understand but wish you would have announced the delay 2 hours earlier vs sitting for 2 hrs at MCO
1,"“@JetBlue: @2littlebirds Well captured, Brittany! We love the clouds! :)  Enjoy the ride!” Thank you!"
0,@JetBlue My wife was with our dog.  They wouldn't even let her out off the plane.  My daughter was at Newburgh lives close by. So wrong
0,"@JetBlue Flight 1562 had a 4 1/2 hour weather delay, but what is the 45 minute delay in getting bags to tired passengers?"
0,"@JetBlue flying out of BUF 2 BOS, missing captain... Really? Delayed til 2:00... Not happy..."
0,@JetBlue So what about the plane stuck in Newburgh won't start.  It that weather reLate Flightd as well.  These passengers on plane for 10 hrs.
2,@JetBlue Promo Watch Phone $33 at Amazon check http://t.co/leNaOwFyvU
0,"@JetBlue, your hold music sucks."
0,@JetBlue no excuse though for 3 gate changes though.
0,@JetBlue get me home! Flight 2016 from buf to Bos is missing a captain!? Really!?
0,@JetBlue @CookJaycook123 the only update we get is that they have no idea when we will get an update. Way to go. #hopeless
0,@JetBlue @Amagrino will you cover the cost of my car service waiting time?!
0,"@JetBlue this is ridiculous we are on 1.5 hours coming up of waiting to deplane, there are are newborns on board"
0,@JetBlue too Late Flight. Several passengers are inebriated. You're in league with big alcohol. Shame on you.
0,@JetBlue thanks for making my vacation not worth it again... Currently waiting on the runway for another hour to DEPLANE
1,@JetBlue they were amazing and thank you!
0,"@JetBlue and have empty ""help"" desks"
0,"@JetBlue there was a closure? People here need to inform passengers, not send them gate to gate w no info on boards re: updated departures"
2,@JetBlue 795 to Austin
1,"@JetBlue she helped me with my problem so easily and was so nice, you guys rock!"
0,@JetBlue flight 16 now sent back to the gate even though the app says its leaving. Anyone have a clue? It's 36 and sunny at JFK
0,@JetBlue u guys have 2b kidding. No help anywhere. 5 hour delays? Still no answers. Bad cust service. #idlovetoask http://t.co/DPX3yoGTEj
0,@JetBlue just a very rude rep while trying to book family vacation using trvl credit. on phone w/ new rep now who is being very helpful
1,@JetBlue things happen it's ok just wish I was on the beach and not in the airport
0,@JetBlue still sitting in plane in Newburg. This is getting #ridiculous. No way to treat #loyal customers.
1,@JetBlue Touchdown JFK! Well done pilots of JetBlue Flight 226! #JetBlueRocks
0,@JetBlue get flight 16 into the air
1,@JetBlue Thanks for the personalized customer service! #cannedtweet #autoresponse
0,@JetBlue I'm also a mosaic customer and fly jet blue ALOT....
0,@JetBlue she waved someone behind me to step forward although I explained what happened and indicated my need to make my flight
0,@JetBlue #489. Flight #589 is departing before we even board
0,"@JetBlue here's part: was at bag drop inserted my JetBlue cc, didn't print pass. Agent standing in front of me refused to print my pass"
2,@JetBlue flight16?
0,@JetBlue That's not what I heard. Weather was fine this morning. Flight 136 was circling for some time.Someone forgot to clean the runway.
0,@JetBlue how can your entire system go down? No IT? Really?
0,@JetBlue seriously? System down? No IT?
0,"@JetBlue just had a horrible experience with check in agent at fort myers, I'll document and send details, off to Boston"
1,@JetBlue got it. thanks the quick reply.
0,@JetBlue isn't this something YOU should do?!  Why should I tell your crew how to do their job?
2,@JetBlue do bags still fly free or have you started charging? thanks!
2,@JetBlue Just left #LaGuardia now...#Sunshine in a little over 2 hours
2,"@JetBlue I hear you and safety is #1! I think we can get to JFK though now so let's help the pilots, passengers &amp; crew get there safely!"
0,"@JetBlue is JFK still closed? Tryna get out of Ft Lauderdale on flight 502, just want to get home to nyc!"
0,"@JetBlue flt 136 from PHX. Delayed 2 hrs, circle 1 hr, divert to upstate NY, just sitting for 1 hr No communication #horrible"
0,@JetBlue ..... No crew at our gate.
0,"@JetBlue Issue is JFK. Pilot explained once JFK reopens we can get scheduled back there, but why can't we divert to LGA? Closer than ACY!"
0,@JetBlue note the time this was taken (now at 906 am) and flight still listed as on time for 910 when I'm not onboard http://t.co/zvfmxnuELJ
2,@JetBlue on flight 622 from Nassau to JFK. Not showing Cancelled Flightled yet but assuming it will be? Any info?
0,@JetBlue we need an ETA please
0,@jetblue fly 2301 delayed do to ice at JFK ... Can I switch to a Late Flightr flight for free
0,"@JetBlue I travel for business twice a week and after the @AmericanAir fiasco, I'll be flying blue more often. Thanks."
2,@JetBlue we are on flight 751 and were returning to the gate can you provide any information?
0,@JetBlue suck and their customer services are the worst  whats the point of having a loyalty scheme that they don't honor #badairline
1,"@JetBlue  FLL to MDE, great flight, great customer service, THANKS! 2 mths waiting  @AmericanAir  to speak to a human at customer service"
0,@JetBlue that's where we all get on the same page. Cancelled Flighted it 45 mins ago. @delta @SouthwestAir help flights from @tfgreenairport to MCO?
1,@JetBlue Thanks! See you soon!
1,@JetBlue thanks for getting us to NYC -JFK really safely. :-) But srsly? How long does it take to get our checked bags? #eternity #5amMisery
